"Province.State","Country.Region","Lat","Long","confirmed","deaths","date","confirmed_new","deaths_new","hasErrors","hasParent","country_code","country_code3","territory_code"
"Moscow oblast","Russia",55.81363,36.71631,0,0,2020-02-21,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.81363,36.71631,0,0,2020-02-22,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.81363,36.71631,0,0,2020-02-23,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.81363,36.71631,0,0,2020-02-24,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.81363,36.71631,0,0,2020-02-25,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.81363,36.71631,0,0,2020-02-26,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.81363,36.71631,0,0,2020-02-27,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.81363,36.71631,0,0,2020-02-28,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.81363,36.71631,0,0,2020-02-29,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.81363,36.71631,0,0,2020-03-01,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.81363,36.71631,0,0,2020-03-02,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.81363,36.71631,0,0,2020-03-03,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.81363,36.71631,0,0,2020-03-04,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.81363,36.71631,0,0,2020-03-05,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.81363,36.71631,0,0,2020-03-06,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.81363,36.71631,0,0,2020-03-07,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.81363,36.71631,0,0,2020-03-08,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.81363,36.71631,0,0,2020-03-09,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.81363,36.71631,0,0,2020-03-10,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.81363,36.71631,0,0,2020-03-11,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.81363,36.71631,0,0,2020-03-12,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.81363,36.71631,0,0,2020-03-13,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.81363,36.71631,0,0,2020-03-14,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.81363,36.71631,0,0,2020-03-15,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.81363,36.71631,0,0,2020-03-16,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.81363,36.71631,0,0,2020-03-17,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.81363,36.71631,0,0,2020-03-18,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.81363,36.71631,0,0,2020-03-19,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.81363,36.71631,0,0,2020-03-20,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.81363,36.71631,0,0,2020-03-21,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.81363,36.71631,0,0,2020-03-22,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.81363,36.71631,0,0,2020-03-23,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.81363,36.71631,0,0,2020-03-24,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.81363,36.71631,41,0,2020-03-25,41,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.81363,36.71631,41,0,2020-03-26,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.81363,36.71631,49,0,2020-03-27,8,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.81363,36.71631,85,0,2020-03-28,36,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.81363,36.71631,112,0,2020-03-29,27,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.81363,36.71631,119,0,2020-03-30,7,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.81363,36.71631,119,0,2020-03-31,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.81363,36.71631,134,1,2020-04-01,15,1,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.81363,36.71631,177,2,2020-04-02,43,1,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.81363,36.71631,211,2,2020-04-03,34,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.81363,36.71631,260,2,2020-04-04,49,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.81363,36.71631,305,2,2020-04-05,45,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.81363,36.71631,387,3,2020-04-06,82,1,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.81363,36.71631,454,8,2020-04-07,67,5,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.81363,36.71631,549,10,2020-04-08,95,2,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.81363,36.71631,748,13,2020-04-09,199,3,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.81363,36.71631,930,13,2020-04-10,182,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.81363,36.71631,1082,14,2020-04-11,152,1,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.81363,36.71631,1360,18,2020-04-12,278,4,FALSE,TRUE,"RU","RUS","RU-MOS"
